package1,package2,strength,count
horizons,horizons,1.0,385
packstack,packstack,1.0,385
os,youtube_dl,0.8071278825995807,385
function,function,1.0,385
MacOS,MacOS,1.0,385
sys,tabulate,0.36492890995260663,385
udata,udata,1.0,385
instructor,opaque_keys,0.6006240249609984,385
fudge,fudge,1.0,385
numpy,qiime,0.34591194968553457,385
ipaddress,sys,0.33218291630716135,385
json,requests_oauthlib,0.41739130434782606,384
traits,tvtk,0.4897959183673469,384
feat,feat,1.0,384
os,setup_util,0.8868360277136259,384
cx_Oracle,os,0.46265060240963857,384
jarray,jarray,1.0,384
logging,softwarecenter,0.6108452950558214,383
LAStoolsAlgorithm,processing,0.941031941031941,383
nose,pyon,0.39854318418314255,383
os,support,0.3533210332103321,383
analytics,datetime,0.5409604519774012,383
draw,draw,1.0,383
bitarray,operator,0.4993464052287582,382
dials,libtbx,0.53954802259887,382
tortoisehg,tortoisehg,1.0,382
pyramid,wingcash,0.6882882882882883,382
custom,datetime,0.3307359307359307,382
smartmin,smartmin,1.0,382
treemap,treemap,1.0,382
voodoo,weblab,0.6334991708126037,382
configman,socorro,0.5676077265973254,382
netmiko,netmiko,1.0,382
window,window,1.0,382
cexceptions,sys,0.5601173020527859,382
managers,managers,1.0,382
gobject,pygst,0.6221498371335505,382
videos,videos,1.0,382
os,tabulate,0.36208530805687206,382
numpy,sandbox,0.635,381
__future__,scitbx,0.8619909502262444,381
naoqi,naoqi,1.0,381
avatar,django,0.8392070484581498,381
capa,student,0.4456140350877193,381
astroid,sys,0.5343618513323983,381
__future__,udata,0.9896103896103896,381
link,link,1.0,381
dogstats_wrapper,util,0.6096,381
urllib2,xbmcvfs,0.3699029126213592,381
biokbase,os,0.8085106382978723,380
instructor,logging,0.592823712948518,380
cliff,six,0.35647279549718575,380
fuzzywuzzy,fuzzywuzzy,1.0,380
__future__,hpOneView,0.8796296296296297,380
future,hpOneView,0.8796296296296297,380
chirp,chirp,1.0,379
gdaltest,gdaltest,1.0,379
phonenumbers,phonenumbers,1.0,379
demo,demo,1.0,379
gconf,os,0.6243822075782537,379
phystricks,phystricks,1.0,379
qt,sys,0.43815028901734104,379
hrl_lib,matplotlib,0.8574660633484162,379
nengo,nengo,1.0,379
mongo_connector,mongo_connector,1.0,379
libtbx,os,0.4928478543563069,379
django,stripe,0.5581737849779087,379
euler,euler,1.0,378
djangae,djangae,1.0,378
poplib,poplib,1.0,378
vilya,vilya,1.0,378
capa,mock,0.4421052631578947,378
mozharness,mozharness,1.0,378
base64,generatedssuper,0.7241379310344828,378
datashape,numpy,0.4251968503937008,378
PyQt,os,0.6517241379310345,378
pretix,pretix,1.0,378
AccessControl,plone,0.37649402390438247,378
ovirt_engine_setup,ovirt_engine_setup,1.0,378
mimetools,urllib2,0.35360149672591207,378
gabbletest,ns,0.6268656716417911,378
CGAT,os,0.5346534653465347,378
redis,rq,0.5510204081632653,378
pywintypes,win32con,0.3542642924086223,378
datetime,generatedssuper,0.7241379310344828,378
BitTorrent,BitTorrent,1.0,378
otopi,ovirt_engine_setup,1.0,378
crypt,random,0.37388724035608306,378
gdaltest,sys,0.9947229551451188,377
tkSimpleDialog,tkSimpleDialog,1.0,377
memcache,os,0.33481349911190056,377
django,unicodecsv,0.33392382639503987,377
portal,portal,1.0,377
DateTime,Products,0.7535070140280561,376
os,xc,0.9238329238329238,376
exactly_lib_test,exactly_lib_test,1.0,376
subprocess2,subprocess2,1.0,376
proton,proton,1.0,376
khmer,sys,0.8034188034188035,376
waitress,waitress,1.0,376
vobject,vobject,1.0,376
compass,compass,1.0,376
Library,Library,1.0,376
os,slugify,0.3836734693877551,376
os,trace,0.6427350427350428,376
comtypes,comtypes,1.0,376
ninja_ide,ninja_ide,1.0,376
os,xen,0.589622641509434,375
sys,win32process,0.5961844197138315,375
waterbutler,waterbutler,1.0,375
mocker,mocker,1.0,375
flask,flask_security,0.6918819188191881,375
django,satchmo,0.9191176470588235,375
theme,theme,1.0,375
st2tests,st2tests,1.0,375
ironicclient,ironicclient,1.0,375
snf_django,snf_django,1.0,375
modelcluster,wagtail,0.7747933884297521,375
rmake,rmake,1.0,375
PySide2,unittest,0.9036144578313253,375
com,uno,0.8169934640522876,375
mimetools,re,0.3507951356407858,375
collections,track,0.43911007025761123,375
initExample,initExample,1.0,375
bitarray,decimal,0.4888888888888889,374
gettext,ovirt_engine_setup,0.9894179894179894,374
GUIComponent,GUIComponent,1.0,374
numpy,petsc4py,0.7840670859538784,374
Quartz,Quartz,1.0,374
sellmo,sellmo,1.0,374
edc_constants,edc_constants,1.0,374
pyangbind,pyangbind,1.0,374
slave,slave,1.0,374
datetime,track,0.4379391100702576,374
ogr,osgeo,0.699812382739212,373
UserList,sys,0.4946949602122016,373
decimal,pyangbind,0.9973262032085561,373
operator,pyangbind,0.9973262032085561,373
libtbx,sys,0.4850455136540962,373
gdal,sys,0.5382395382395382,373
os,versions,0.4414201183431953,373
django,graphite,0.7445109780439122,373
timelinelib,timelinelib,1.0,373
nose_parameterized,unittest,0.7091254752851711,373
django,ipware,0.9564102564102565,373
users,versions,0.4414201183431953,373
mitxmako,mitxmako,1.0,373
Carbon,Carbon,1.0,373
bitarray,pyangbind,0.9973262032085561,373
FWCore,FWCore,1.0,373
django,xadmin,0.8752941176470588,372
papyon,papyon,1.0,372
pylons,webhelpers,0.5670731707317073,372
jpype,jpype,1.0,372
NavigationInstance,Tools,0.8285077951002228,372
subprocess2,sys,0.9893617021276596,372
Common,os,0.428078250863061,372
apscheduler,datetime,0.45365853658536587,372
safe_qgis,safe_qgis,1.0,372
logging,pelican,0.42033898305084744,372
yade,yade,1.0,372
numpy,param,0.5876777251184834,372
odoo,odoo,1.0,372
s3utils,sys,0.744,372
anydbm,anydbm,1.0,372
openravepy,openravepy,1.0,372
sklroute,sklroute,1.0,372
flask_migrate,flask_migrate,1.0,371
re,zipimport,0.4395734597156398,371
gspread,gspread,1.0,371
box,box,1.0,371
neutron,neutron_lbaas,0.5879556259904913,371
anyjson,datetime,0.3872651356993737,371
GUIDefines,ie_stats,0.948849104859335,371
camelot,camelot,1.0,371
django,django_dynamic_fixture,0.9137931034482759,371
braintree,braintree,1.0,370
gio,os,0.33183856502242154,370
llvm,llvm,1.0,370
django,mitxmako,0.9919571045576407,370
decimal_precision,osv,0.6813996316758748,370
projex,projex,1.0,370
setup_util,sys,0.8545034642032333,370
os,virtinst,0.46954314720812185,370
django,modeltranslation,0.592948717948718,370
ortools,ortools,1.0,369
flask_oauthlib,flask_oauthlib,1.0,369
sys,win32gui,0.38883034773445735,369
courses,courses,1.0,369
clang,clang,1.0,369
letsencrypt,unittest,0.4212328767123288,369
TaskGen,TaskGen,1.0,369
exam,exam,1.0,368
rhn,sys,0.698292220113852,368
filter,filter,1.0,368
collections,eventtracking,0.5089903181189488,368
Rhino,scriptcontext,0.847926267281106,368
static_replace,static_replace,1.0,368
natsort,natsort,1.0,368
UI,os,0.39316239316239315,368
cola,cola,1.0,368
_winreg,winreg,0.5041095890410959,368
bpy_extras,os,0.45153374233128835,368
logilab,os,0.4723294723294723,367
printer,printer,1.0,367
dialogs,os,0.5412979351032449,367
rambutan3,rambutan3,1.0,367
falcon,json,0.36663336663336665,367
ion,pyon,0.8800959232613909,367
cellprofiler,unittest,0.4095982142857143,367
initExample,pyqtgraph,0.9786666666666667,367
pylibmc,pylibmc,1.0,367
xhtml2pdf,xhtml2pdf,1.0,366
backports,backports,1.0,366
code,rlcompleter,0.5126050420168067,366
nav_msgs,nav_msgs,1.0,366
watson,watson,1.0,366
netrc,sys,0.6703296703296703,366
os,pyauto_functional,0.7541322314049587,365
__future__,wiki,0.3430451127819549,365
navitiacommon,navitiacommon,1.0,365
secondaires,secondaires,1.0,365
__future__,sure,0.45006165228113443,365
subprocess32,subprocess32,1.0,364
GPy,GPy,1.0,364
nevow,twisted,0.6179966044142614,364
geom,materials,0.6201022146507666,364
recipe_engine,recipe_engine,1.0,364
numpy,rasterio,0.5531914893617021,364
datetime,verify_student,0.7040618955512572,364
furl,furl,1.0,364
foolscap,foolscap,1.0,364
osr,osr,1.0,364
SNMPv2_TC,SNMPv2_TC,1.0,363
AppKit,PyObjCTools,0.3777315296566077,363
pytz,verify_student,0.7021276595744681,363
_version,_version,1.0,363
SNMPv2_CONF,SNMPv2_CONF,1.0,363
CGAT,re,0.5134370579915134,363
django,smartmin,0.9502617801047121,363
kafka,logging,0.43893591293833134,363
ga4gh,ga4gh,1.0,363
astroid,pylint,0.5077138849929874,362
sysconfig,unittest,0.3649193548387097,362
mpd,mpd,1.0,362
initExample,sys,0.9653333333333334,362
SNMPv2_TC,pycopia,0.9972451790633609,362
SNMPv2_CONF,pycopia,0.9972451790633609,362
django_comments,django_comments,1.0,362
SNMPv2_CONF,SNMPv2_SMI,0.9972451790633609,362
GUIComponent,enigma,0.9679144385026738,362
basics,basics,1.0,362
cl,cl,1.0,362
pymor,pymor,1.0,362
SNMPv2_SMI,SNMPv2_TC,0.9944903581267218,361
external_auth,xmodule,0.720558882235529,361
shell,shell,1.0,361
win32service,win32service,1.0,361
__future__,mapproxy,0.6516245487364621,361
netifaces,time,0.3828207847295864,361
jnius,jnius,1.0,361
intbitset,invenio,0.882640586797066,361
course_modes,eventtracking,0.4979253112033195,360
GEOM,GEOM,1.0,360
django,signals,0.47745358090185674,360
sys,test_support,0.4067796610169492,360
pretend,pretend,1.0,360
django_comment_client,opaque_keys,0.5853658536585366,360
everest,everest,1.0,360
shade,shade,1.0,360
fsui,fsui,1.0,360
letsencrypt,zope,0.410958904109589,360
E5Gui,Utilities,0.45056320400500627,360
hrl_lib,scipy,0.8122171945701357,359
materials,xc_base,0.7542016806722689,359
storages,storages,1.0,359
numpy,sfepy,0.5358208955223881,359
certifi,certifi,1.0,359
etcd,etcd,1.0,359
healpy,healpy,1.0,359
Util,os,0.38979370249728557,359
Numeric,sys,0.43995098039215685,359
pydispatch,pydispatch,1.0,359
test_util,test_util,1.0,359
dash,dash,1.0,358
django,horizon_lib,0.9179487179487179,358
substanced,substanced,1.0,358
mesh,mesh,1.0,358
django,notifications,0.6347517730496454,358
datetime,s3utils,0.716,358
pywinauto,pywinauto,1.0,358
capa,datetime,0.41871345029239765,358
json,s3utils,0.716,358
canvas,django,0.5637795275590551,358
mongokit,mongokit,1.0,357
clint,os,0.5136690647482014,357
pinax,pinax,1.0,357
cexceptions,traceback,0.5234604105571847,357
run,run,1.0,357
hachoir_parser,hachoir_parser,1.0,357
saharaclient,saharaclient,1.0,357
bulk_email,opaque_keys,0.5328358208955224,357
autopilot,autopilot,1.0,356
certificates,uuid,0.35073891625615766,356
melange,melange,1.0,356
django,fields,0.3531746031746032,356
g,g,1.0,356
spur,spur,1.0,356
jsonpickle,os,0.44836272040302266,356
wand,wand,1.0,356
layers,theano,0.6833013435700576,356
openstackclient,six,0.3852813852813853,356
nav_msgs,rospy,0.9726775956284153,356
django,home,0.6819923371647509,356
rhinoscriptsyntax,rhinoscriptsyntax,1.0,355
__future__,glue,0.44654088050314467,355
Game,Game,1.0,355
entropy,entropy,1.0,355
jas,jas,1.0,355
airflow,datetime,0.41813898704358066,355
django_comment_client,json,0.5772357723577236,355
platformio,platformio,1.0,355
cliff,sys,0.3330206378986867,355
libqtopensesame,libqtopensesame,1.0,355
repr,repr,1.0,355
RecordTimer,os,0.5617088607594937,355
group,group,1.0,355
awlsim,awlsim,1.0,355
plugintools,urllib2,0.7259713701431493,355
os,polib,0.7411273486430062,355
a,a,1.0,354
blocks,theano,0.4964936886395512,354
mozharness,os,0.9365079365079365,354
dnf,os,0.45384615384615384,354
programs,programs,1.0,354
distribute_setup,os,0.5396341463414634,354
django,seahub,0.8349056603773585,354
Renderer,Renderer,1.0,354
testmanager,testmanager,1.0,354
iris_sdk,iris_sdk,1.0,354
materials,xc,0.8697788697788698,354
candidates,candidates,1.0,353
importer,importer,1.0,353
atk,atk,1.0,353
pyflakes,pyflakes,1.0,353
element,element,1.0,353
numpy,tvtk,0.4502551020408163,353
cyclone,cyclone,1.0,353
cflib,logging,0.8209302325581396,353
pysolr,pysolr,1.0,353
courseware,dogstats_wrapper,0.5648,353
dbus,telepathy,0.7441860465116279,352
camera,camera,1.0,352
BinPy,BinPy,1.0,352
django_comment_client,edxmako,0.5723577235772358,352
_ctypes,_ctypes,1.0,352
molmod,molmod,1.0,352
Env,Env,1.0,352
plugintools,xbmcgui,0.7198364008179959,352
snapcraft,snapcraft,1.0,352
pombola,pombola,1.0,352
Gnuplot,Gnuplot,1.0,352
djangobmf,djangobmf,1.0,351
os,yapsy,0.47560975609756095,351
networking_cisco,networking_cisco,1.0,351
import_export,import_export,1.0,351
contact,contact,1.0,351
w3lib,w3lib,1.0,351
jarabe,os,0.452319587628866,351
catalog,catalog,1.0,351
contacts,contacts,1.0,351
sys,versioneer,0.4594240837696335,351
eventtracking,track,0.4854771784232365,351
lollypop,lollypop,1.0,351
keyring,sys,0.4762550881953867,351
plugintools,xbmcaddon,0.7177914110429447,351
variables,variables,1.0,351
SBaaS_base,SBaaS_base,1.0,350
os,xattr,0.8905852417302799,350
logging,openlp,0.461133069828722,350
lac,lac,1.0,350
generators,generators,1.0,350
django,product,0.34516765285996054,350
time,win32file,0.4107981220657277,350
openstack_auth,openstack_auth,1.0,350
trepan,trepan,1.0,350
E5Gui,UI,0.4380475594493116,350
pycoin,pycoin,1.0,350
chaco,traitsui,0.4065040650406504,350
Acquisition,plone,0.4742547425474255,350
Scientific,Scientific,1.0,349
tlslite,tlslite,1.0,349
tempfile,zipimport,0.41350710900473936,349
blueman,gi,0.5584,349
django,pretix,0.9232804232804233,349
Plugins,RecordTimer,0.5522151898734177,349
arelle,arelle,1.0,348
clld,clld,1.0,348
pywin,pywin,1.0,348
point,point,1.0,348
layer,layer,1.0,348
PythonQt,PythonQt,1.0,348
__future__,cola,0.9456521739130435,348
lib2to3,os,0.3675847457627119,347
update,update,1.0,347
essentia_test,essentia_test,1.0,347
brickv,brickv,1.0,347
appengine_config,google,0.6378676470588235,347
deap,deap,1.0,347
t0mm0,urllib,0.3952164009111617,347
copy,neuralnilm,0.5993091537132987,347
mcpi,time,0.5225903614457831,347
options,os,0.45418848167539266,347
leap,os,0.47599451303155005,347
json,versions,0.4106508875739645,347
androguard,sys,0.5481832543443917,347
starcluster,starcluster,1.0,347
datetime,pyiem,0.7351694915254238,347
ccmlib,ccmlib,1.0,347
mapnik,os,0.5616883116883117,346
sysconfig,tempfile,0.3487903225806452,346
schematics,schematics,1.0,346
geo,geo,1.0,346
snippets,snippets,1.0,346
rpmUtils,rpmUtils,1.0,346
pyamg,pyamg,1.0,346
analytics,eventtracking,0.4887005649717514,346
reviews,reviews,1.0,346
logging,setproctitle,0.5314900153609831,346
win32serviceutil,win32serviceutil,1.0,346
django,treemap,0.9057591623036649,346
calc,calc,1.0,346
__future__,autoslug,0.4481865284974093,346
django,mailer,0.7356076759061834,345
subprocess,virtualenv,0.6712062256809338,345
access,users,0.4361567635903919,345
monty,six,0.48523206751054854,345
jsb,jsb,1.0,345
ct23,sys,1.0,345
mdp,mdp,1.0,345
ct23,ct23,1.0,345
airmozilla,nose,0.47586206896551725,345
datetime,dogstats_wrapper,0.552,345
__future__,awlsim,0.971830985915493,345
os,qisys,0.6099290780141844,344
gimpfu,gimpfu,1.0,344
dfvfs,unittest,0.4267990074441687,344
hpOneView,sys,0.7962962962962963,344
windows,windows,1.0,344
pywps,pywps,1.0,344
digits,os,0.7319148936170212,344
tw,tw,1.0,344
logging,statsd,0.5259938837920489,344
IMP,__future__,0.4490861618798956,344
ichnaea,ichnaea,1.0,344
apt,sys,0.48519040902679833,344
sigrokdecode,sigrokdecode,1.0,344
django,static_replace,0.9347826086956522,344
oslo_utils,oslo_vmware,0.7034764826175869,344
edxmako,instructor,0.5366614664586583,344
lzma,os,0.7593818984547461,344
decorator,os,0.344,344
octopus,octopus,1.0,344
testbase,testbase,1.0,343
fuse,os,0.7236286919831224,343
page,page,1.0,343
analytics,util,0.4844632768361582,343
dask,pandas,0.44030808729139925,343
dependencies,lims,0.7958236658932715,343
avango,avango,1.0,343
imdb,imdb,1.0,343
plugintools,re,0.7014314928425358,343
osrframework,osrframework,1.0,343
os,traitlets,0.48514851485148514,343
translator,translator,1.0,342
__future__,shop,0.3847019122609674,342
app_config,app_config,1.0,342
numpy,obspy,0.6923076923076923,342
os,subprocess2,0.9095744680851063,342
PyQt,qgis,0.5896551724137931,342
__future__,ga4gh,0.9421487603305785,342
gconf,gtk,0.5634266886326195,342
measurements,page_sets,0.5036818851251841,342
builtins,hpOneView,0.7916666666666666,342
multiprocessing,utool,0.602112676056338,342
os,statistics,0.34685598377281945,342
msrest,msrestazure,0.8837209302325582,342
tabs,tabs,1.0,341
browser,javascript,0.8357843137254902,341
gabbletest,twisted,0.5655058043117744,341
popupcad,popupcad,1.0,341
polymorphic,polymorphic,1.0,341
django,questionnaire,0.682,341
disco,disco,1.0,341
edxmako,track,0.3992974238875878,341
embargo,student,0.8611111111111112,341
win32api,win32process,0.5421303656597775,341
time,timer,0.46776406035665297,341
screed,sys,0.8099762470308789,341
GPy,numpy,0.9368131868131868,341
logging,xmodule_django,0.6679764243614931,340
calibre,future_builtins,0.46008119079837617,340
sphinxcontrib,sphinxcontrib,1.0,340
script,script,1.0,340
ecdsa,ecdsa,1.0,340
djangae,django,0.8994708994708994,340
libqtile,libqtile,1.0,340
django,pombola,0.9659090909090909,340
plugintools,urllib,0.6952965235173824,340
copy_reg,os,0.47419804741980476,340
django,newrelic,0.4878048780487805,340
gtk,sugar,0.6243093922651933,339
os,zeroinstall,0.4362934362934363,339
nxdrive,nxdrive,1.0,339
healpy,numpy,0.9442896935933147,339
ggplot,ggplot,1.0,339
casexml,couchforms,0.5621890547263682,339
thryft,thryft,1.0,339
essentia,essentia,1.0,339
numpy,pyaudio,0.37293729372937295,339
argparse,hpOneView,0.7847222222222222,339
__future__,djangobmf,0.9658119658119658,339
electrum,sys,0.4478203434610304,339
sockjs,sockjs,1.0,339
pycassa,pycassa,1.0,339
bmesh,math,0.5916230366492147,339
course_modes,verify_student,0.655705996131528,339
django,django_comments,0.9337016574585635,338
XenAPI,XenAPI,1.0,338
flask_babelex,flask_babelex,1.0,338
bkr,bkr,1.0,338
pytan,pytan,1.0,338
cliff,openstackclient,0.3658008658008658,338
logging,perfkitbenchmarker,0.41676942046855736,338
os,pytan,1.0,338
pytan,sys,1.0,338
lmfit,lmfit,1.0,338
__future__,treemap,0.8848167539267016,338
sys,youtube_dl,0.7085953878406709,338
checks,util,0.33072407045009783,338
solfege,solfege,1.0,337
pydoop,pydoop,1.0,337
modulefinder,modulefinder,1.0,337
test_common,test_common,1.0,337
psycopg2,pyiem,0.7139830508474576,337
documents,documents,1.0,337
py4j,py4j,1.0,337
django,openstack_auth,0.9628571428571429,337
pybtex,pybtex,1.0,337
bdb,bdb,1.0,337
aexpect,os,0.7450110864745011,336
layout,layout,1.0,336
django,videos,0.8795811518324608,336
static_replace,xmodule,0.9130434782608695,336
comm,commands,0.450402144772118,336
sumolib,sys,0.5177195685670262,336
netlib,os,0.38443935926773454,336
blocks,numpy,0.47124824684431976,336
hpOneView,pprint,0.7777777777777778,336
logging,synapse,0.44621513944223107,336
runpy,runpy,1.0,336
cx_Oracle,sys,0.40481927710843374,336
doit,doit,1.0,336
sherpa,sherpa,1.0,336
apscheduler,logging,0.4097560975609756,336
django_comment_common,mock,0.3333333333333333,335
pootle_misc,pootle_misc,1.0,335
uuid,vnc_api,0.5052790346907994,335
examples,sys,0.3645266594124048,335
__future__,sunpy,0.6393129770992366,335
matrix,matrix,1.0,335
worker,worker,1.0,335
bb,sys,0.359828141783029,335
geoserver,geoserver,1.0,335
gear,os,0.7251082251082251,335
flask,flask_oauthlib,0.907859078590786,335
mailbox,os,0.5971479500891266,335
django,edc,0.6594488188976378,335
django,wirecloud,0.8251231527093597,335
copyreg,sys,0.8267326732673267,334
idlelib,os,0.3971462544589774,334
Tribler,Tribler,1.0,334
netrc,re,0.6117216117216118,334
